score_win,score_lose,num,label
0,0,11851,0
0,1,12622,0
1,0,12622,1
1,1,35236,1
1,1,35236,0
0,1,20145,0
1,0,20145,1
2,1,19433,1
1,2,19433,0
3,0,14552,1
0,3,14552,0
2,4,7928,0
4,2,7928,1
3,2,7320,1
2,3,7320,0
2,1,15648,1
1,2,15648,0
2,0,15556,1
0,2,15556,0
3,1,24570,1
1,3,24570,0
2,4,21579,0
4,2,21579,1
3,2,12478,1
2,3,12478,0
2,3,11953,0
3,2,11953,1
3,0,11477,1
0,3,11477,0
0,2,19660,0
2,0,19660,1
1,5,11926,0
5,1,11926,1
1,0,15345,1
0,1,15345,0
3,1,20265,1
1,3,20265,0
0,1,15703,0
1,0,15703,1
4,0,9016,1
0,4,9016,0
1,0,22092,1
0,1,22092,0
1,0,11787,1
0,1,11787,0
4,3,9086,1
3,4,9086,0
0,2,20392,0
2,0,20392,1
1,3,17358,0
3,1,17358,1
2,1,15294,1
1,2,15294,0
1,1,9864,1
1,1,9864,0
3,0,11939,1
0,3,11939,0
2,1,17672,1
1,2,17672,0
0,2,10098,0
2,0,10098,1
2,1,20591,1
1,2,20591,0
4,0,12041,1
0,4,12041,0
1,0,12835,1
0,1,12835,0
2,1,20124,1
1,2,20124,0
4,1,22021,1
1,4,22021,0
0,2,8087,0
2,0,8087,1
4,1,15922,1
1,4,15922,0
3,0,13439,1
0,3,13439,0
0,1,10722,0
1,0,10722,1
1,2,11728,0
2,1,11728,1
1,2,17323,0
2,1,17323,1
0,4,12716,0
4,0,12716,1
2,1,16413,1
1,2,16413,0
0,1,9739,0
1,0,9739,1
0,1,12840,0
1,0,12840,1
2,3,25948,0
3,2,25948,1
0,2,8318,0
2,0,8318,1
1,2,18863,0
2,1,18863,1
2,0,11927,1
0,2,11927,0
5,1,15224,1
1,5,15224,0
0,2,10293,0
2,0,10293,1
1,2,6276,0
2,1,6276,1
2,3,11599,0
3,2,11599,1
1,0,10296,1
0,1,10296,0
3,1,20793,1
1,3,20793,0
2,0,49094,1
0,2,49094,0
1,1,12730,1
1,1,12730,0
1,0,23748,1
0,1,23748,0
2,2,5674,1
2,2,5674,0
0,2,10272,0
2,0,10272,1
0,2,5231,0
2,0,5231,1
0,1,7105,0
1,0,7105,1
0,1,12013,0
1,0,12013,1
1,2,16328,0
2,1,16328,1
3,2,35518,1
2,3,35518,0
0,1,8028,0
1,0,8028,1
1,0,12363,1
0,1,12363,0
1,2,21576,0
2,1,21576,1
2,3,6389,0
3,2,6389,1
5,1,15489,1
1,5,15489,0
3,0,6162,1
0,3,6162,0
4,1,20614,1
1,4,20614,0
0,2,19608,0
2,0,19608,1
2,4,11087,0
4,2,11087,1
2,1,7042,1
1,2,7042,0
2,1,16381,1
1,2,16381,0
3,0,8790,1
0,3,8790,0
0,4,8855,0
4,0,8855,1
1,5,8683,0
5,1,8683,1
2,1,28584,1
1,2,28584,0
2,1,8083,1
1,2,8083,0
3,0,7098,1
0,3,7098,0
3,1,16034,1
1,3,16034,0
2,0,45555,1
0,2,45555,0
2,0,22105,1
0,2,22105,0
5,1,14477,1
1,5,14477,0
1,2,7096,0
2,1,7096,1
2,4,13652,0
4,2,13652,1
2,1,9212,1
1,2,9212,0
2,2,14165,1
2,2,14165,0
3,4,10551,0
4,3,10551,1
4,2,6349,1
2,4,6349,0
1,0,19366,1
0,1,19366,0
3,0,10057,1
0,3,10057,0
0,1,5747,0
1,0,5747,1
3,1,22613,1
1,3,22613,0
1,2,13670,0
2,1,13670,1
3,0,10156,1
0,3,10156,0
0,1,7126,0
1,0,7126,1
1,0,10643,1
0,1,10643,0
0,2,14011,0
2,0,14011,1
0,2,6622,0
2,0,6622,1
2,1,6323,1
1,2,6323,0
2,3,10858,0
3,2,10858,1
3,2,11046,1
2,3,11046,0
2,1,15702,1
1,2,15702,0
0,3,12453,0
3,0,12453,1
0,1,9229,0
1,0,9229,1
0,3,7664,0
3,0,7664,1
1,2,21931,0
2,1,21931,1
2,1,13153,1
1,2,13153,0
1,4,14692,0
4,1,14692,1
2,1,10021,1
1,2,10021,0
2,3,14231,0
3,2,14231,1
2,1,7153,1
1,2,7153,0
0,2,7895,0
2,0,7895,1
3,1,21438,1
1,3,21438,0
2,0,7422,1
0,2,7422,0
1,2,25782,0
2,1,25782,1
0,0,17789,1
0,0,17789,0
1,0,16639,1
0,1,16639,0
1,7,10646,0
7,1,10646,1
3,2,40016,1
2,3,40016,0
1,2,15298,0
2,1,15298,1
1,0,12533,1
0,1,12533,0
2,3,23861,0
3,2,23861,1
0,4,11286,0
4,0,11286,1
2,1,19213,1
1,2,19213,0
2,3,5896,0
3,2,5896,1
4,0,15142,1
0,4,15142,0
5,2,11229,1
2,5,11229,0
4,3,14329,1
3,4,14329,0
1,3,9681,0
3,1,9681,1
1,4,7348,0
4,1,7348,1
1,2,16980,0
2,1,16980,1
0,2,31699,0
2,0,31699,1
5,3,12016,1
3,5,12016,0
3,4,11924,0
4,3,11924,1
3,0,5389,1
0,3,5389,0
4,2,10042,1
2,4,10042,0
1,2,8395,0
2,1,8395,1
1,2,21303,0
2,1,21303,1
1,0,15213,1
0,1,15213,0
1,0,50974,1
0,1,50974,0
0,2,9325,0
2,0,9325,1
1,3,12124,0
3,1,12124,1
4,0,13462,1
0,4,13462,0
0,1,14295,0
1,0,14295,1
1,2,13380,0
2,1,13380,1
2,3,9023,0
3,2,9023,1
5,3,12337,1
3,5,12337,0
1,1,45159,1
1,1,45159,0
2,0,16046,1
0,2,16046,0
1,0,6093,1
0,1,6093,0
1,4,5539,0
4,1,5539,1
0,3,6585,0
3,0,6585,1
2,4,13069,0
4,2,13069,1
2,3,10151,0
3,2,10151,1
0,3,13848,0
3,0,13848,1
1,2,30128,0
2,1,30128,1
3,2,14280,1
2,3,14280,0
4,5,7174,0
5,4,7174,1
2,1,12358,1
1,2,12358,0
0,1,8665,0
1,0,8665,1
1,0,7469,1
0,1,7469,0
5,1,20028,1
1,5,20028,0
2,1,21008,1
1,2,21008,0
2,1,13978,1
1,2,13978,0
0,2,15814,0
2,0,15814,1
2,4,6467,0
4,2,6467,1
1,0,6596,1
0,1,6596,0
4,0,11883,1
0,4,11883,0
2,3,10185,0
3,2,10185,1
2,0,11103,1
0,2,11103,0
1,0,10088,1
0,1,10088,0
3,0,8015,1
0,3,8015,0
0,1,7848,0
1,0,7848,1
2,1,15435,1
1,2,15435,0
2,0,7210,1
0,2,7210,0
3,0,21181,1
0,3,21181,0
5,1,11782,1
1,5,11782,0
3,2,17825,1
2,3,17825,0
0,0,10268,1
0,0,10268,0
2,3,13163,0
3,2,13163,1
4,5,7874,0
5,4,7874,1
1,3,8287,0
3,1,8287,1
2,3,7537,0
3,2,7537,1
0,2,10673,0
2,0,10673,1
0,7,35926,0
7,0,35926,1
2,1,10644,1
1,2,10644,0
3,4,7389,0
4,3,7389,1
2,0,18058,1
0,2,18058,0
1,1,5611,1
1,1,5611,0
1,0,14688,1
0,1,14688,0
2,3,8043,0
3,2,8043,1
1,0,7142,1
0,1,7142,0
1,2,21295,0
2,1,21295,1
1,1,15975,1
1,1,15975,0
3,2,7035,1
2,3,7035,0
1,0,27001,1
0,1,27001,0
4,2,16788,1
2,4,16788,0
0,1,5025,0
1,0,5025,1
2,1,5387,1
1,2,5387,0
1,3,7247,0
3,1,7247,1
1,2,10654,0
2,1,10654,1
0,4,6010,0
4,0,6010,1
0,1,11798,0
1,0,11798,1
1,0,7691,1
0,1,7691,0
2,1,8236,1
1,2,8236,0
2,0,15931,1
0,2,15931,0
1,2,14446,0
2,1,14446,1
0,2,20044,0
2,0,20044,1
2,3,8600,0
3,2,8600,1
3,2,11046,1
2,3,11046,0
2,0,7111,1
0,2,7111,0
2,0,21984,1
0,2,21984,0
0,2,13512,0
2,0,13512,1
1,0,5254,1
0,1,5254,0
3,2,5309,1
2,3,5309,0
0,1,8227,0
1,0,8227,1
1,3,21870,0
3,1,21870,1
3,1,5365,1
1,3,5365,0
2,3,6314,0
3,2,6314,1
1,0,12256,1
0,1,12256,0
3,1,15976,1
1,3,15976,0
0,1,22267,0
1,0,22267,1
1,0,10348,1
0,1,10348,0
1,2,16902,0
2,1,16902,1
0,1,10250,0
1,0,10250,1
5,1,11118,1
1,5,11118,0
0,2,8902,0
2,0,8902,1
2,0,7202,1
0,2,7202,0
0,1,16110,0
1,0,16110,1
2,1,12164,1
1,2,12164,0
1,2,13181,0
2,1,13181,1
0,1,5351,0
1,0,5351,1
1,0,19495,1
0,1,19495,0
3,0,8240,1
0,3,8240,0
0,3,13517,0
3,0,13517,1
2,1,7315,1
1,2,7315,0
2,4,10237,0
4,2,10237,1
3,2,5037,1
2,3,5037,0
2,2,15823,1
2,2,15823,0
3,1,5321,1
1,3,5321,0
1,0,8573,1
0,1,8573,0
1,0,8337,1
0,1,8337,0
1,0,12258,1
0,1,12258,0
2,1,7003,1
1,2,7003,0
3,0,12019,1
0,3,12019,0
3,0,7035,1
0,3,7035,0
1,3,5616,0
3,1,5616,1
1,3,12431,0
3,1,12431,1
0,0,45794,1
0,0,45794,0
0,1,5874,0
1,0,5874,1
1,1,20679,1
1,1,20679,0
1,2,12016,0
2,1,12016,1
4,2,16234,1
2,4,16234,0
1,5,7767,0
5,1,7767,1
2,0,6335,1
0,2,6335,0
0,2,10898,0
2,0,10898,1
2,4,4491,0
4,2,4491,1
1,2,14070,0
2,1,14070,1
0,1,6310,0
1,0,6310,1
3,1,7493,1
1,3,7493,0
2,4,12126,0
4,2,12126,1
3,1,10858,1
1,3,10858,0
2,1,21358,1
1,2,21358,0
2,1,8090,1
1,2,8090,0
3,0,19357,1
0,3,19357,0
1,2,17543,0
2,1,17543,1
5,0,21074,1
0,5,21074,0
0,2,11710,0
2,0,11710,1
3,1,8019,1
1,3,8019,0
4,1,6205,1
1,4,6205,0
2,3,17480,0
3,2,17480,1
0,1,25027,0
1,0,25027,1
5,2,16255,1
2,5,16255,0
2,1,9545,1
1,2,9545,0
2,3,20098,0
3,2,20098,1
0,2,12169,0
2,0,12169,1
0,2,8056,0
2,0,8056,1
2,3,4156,0
3,2,4156,1
0,1,7119,0
1,0,7119,1
0,4,6503,0
4,0,6503,1
2,4,3057,0
4,2,3057,1
0,2,7503,0
2,0,7503,1
0,1,7118,0
1,0,7118,1
2,1,5959,1
1,2,5959,0
4,1,6604,1
1,4,6604,0
1,2,7186,0
2,1,7186,1
0,2,7193,0
2,0,7193,1
0,1,38707,0
1,0,38707,1
2,2,13568,1
2,2,13568,0
2,1,5194,1
1,2,5194,0
0,2,20425,0
2,0,20425,1
3,1,7251,1
1,3,7251,0
1,0,15336,1
0,1,15336,0
1,2,3670,0
2,1,3670,1
0,3,5317,0
3,0,5317,1
2,2,6526,1
2,2,6526,0
2,0,5576,1
0,2,5576,0
3,1,4541,1
1,3,4541,0
2,1,9253,1
1,2,9253,0
1,0,4875,1
0,1,4875,0
1,2,13754,0
2,1,13754,1
1,2,8573,0
2,1,8573,1
0,1,5187,0
1,0,5187,1
1,2,7048,0
2,1,7048,1
1,2,18902,0
2,1,18902,1
3,1,5554,1
1,3,5554,0
1,3,6284,0
3,1,6284,1
2,0,10910,1
0,2,10910,0
0,4,31083,0
4,0,31083,1
0,2,8542,0
2,0,8542,1
1,0,8848,1
0,1,8848,0
0,2,13451,0
2,0,13451,1
2,1,9218,1
1,2,9218,0
0,2,27734,0
2,0,27734,1
1,2,14021,0
2,1,14021,1
2,4,12754,0
4,2,12754,1
2,3,5318,0
3,2,5318,1
3,2,2245,1
2,3,2245,0
1,0,6816,1
0,1,6816,0
3,1,7274,1
1,3,7274,0
1,3,18741,0
3,1,18741,1
0,2,6784,0
2,0,6784,1
1,2,19167,0
2,1,19167,1
1,0,4061,1
0,1,4061,0
3,1,18281,1
1,3,18281,0
1,2,16233,0
2,1,16233,1
0,1,7548,0
1,0,7548,1
1,2,15105,0
2,1,15105,1
2,1,6584,1
1,2,6584,0
1,2,6983,0
2,1,6983,1
2,4,13253,0
4,2,13253,1
2,0,23903,1
0,2,23903,0
2,1,7117,1
1,2,7117,0
3,0,4573,1
0,3,4573,0
4,2,7126,1
2,4,7126,0
2,1,8030,1
1,2,8030,0
1,1,30211,1
1,1,30211,0
0,1,8090,0
1,0,8090,1
0,2,6757,0
2,0,6757,1
0,2,4130,0
2,0,4130,1
1,0,18871,1
0,1,18871,0
2,3,4536,0
3,2,4536,1
1,3,11078,0
3,1,11078,1
2,0,11654,1
0,2,11654,0
2,1,8222,1
1,2,8222,0
1,0,6524,1
0,1,6524,0
4,0,15805,1
0,4,15805,0
0,4,9006,0
4,0,9006,1
3,2,6398,1
2,3,6398,0
3,1,5716,1
1,3,5716,0
1,0,6177,1
0,1,6177,0
3,2,18021,1
2,3,18021,0
0,2,16484,0
2,0,16484,1
3,0,7175,1
0,3,7175,0
1,3,7158,0
3,1,7158,1
0,1,6341,0
1,0,6341,1
2,1,9168,1
1,2,9168,0
2,1,16093,1
1,2,16093,0
0,1,14594,0
1,0,14594,1
0,1,7421,0
1,0,7421,1
3,2,13669,1
2,3,13669,0
1,2,10581,0
2,1,10581,1
4,1,11031,1
1,4,11031,0
1,3,14937,0
3,1,14937,1
1,0,8020,1
0,1,8020,0
0,4,7119,0
4,0,7119,1
2,2,6234,1
2,2,6234,0
2,4,9045,0
4,2,9045,1
1,2,16071,0
2,1,16071,1
1,3,10081,0
3,1,10081,1
0,3,14225,0
3,0,14225,1
0,6,7659,0
6,0,7659,1
0,1,15475,0
1,0,15475,1
0,1,17346,0
1,0,17346,1
2,0,4110,1
0,2,4110,0
2,0,18927,1
0,2,18927,0
4,1,5065,1
1,4,5065,0
3,2,5997,1
2,3,5997,0
0,1,3839,0
1,0,3839,1
2,1,7043,1
1,2,7043,0
1,0,3855,1
0,1,3855,0
2,3,6991,0
3,2,6991,1
2,1,6386,1
1,2,6386,0
3,1,8243,1
1,3,8243,0
0,1,6755,0
1,0,6755,1
0,1,9090,0
1,0,9090,1
1,0,12307,1
0,1,12307,0
1,1,6149,1
1,1,6149,0
3,0,18127,1
0,3,18127,0
3,4,10032,0
4,3,10032,1
1,0,13425,1
0,1,13425,0
0,3,4716,0
3,0,4716,1
1,2,7439,0
2,1,7439,1
2,0,15937,1
0,2,15937,0
2,0,6577,1
0,2,6577,0
4,3,11040,1
3,4,11040,0
1,3,4174,0
3,1,4174,1
2,3,8840,0
3,2,8840,1
3,2,11056,1
2,3,11056,0
1,2,17756,0
2,1,17756,1
3,2,11217,1
2,3,11217,0
0,3,11265,0
3,0,11265,1
2,1,16109,1
1,2,16109,0
0,1,21027,0
1,0,21027,1
3,1,8014,1
1,3,8014,0
3,1,5897,1
1,3,5897,0
1,0,4176,1
0,1,4176,0
1,3,16354,0
3,1,16354,1
1,4,7864,0
4,1,7864,1
7,4,5113,1
4,7,5113,0
3,2,8263,1
2,3,8263,0
1,0,3610,1
0,1,3610,0
3,1,6209,1
1,3,6209,0
0,5,8978,0
5,0,8978,1
1,3,5613,0
3,1,5613,1
3,4,7174,0
4,3,7174,1
2,3,6160,0
3,2,6160,1
0,2,13269,0
2,0,13269,1
2,3,9422,0
3,2,9422,1
0,1,9477,0
1,0,9477,1
3,0,12854,1
0,3,12854,0
3,4,12834,0
4,3,12834,1
2,1,7181,1
1,2,7181,0
3,4,17890,0
4,3,17890,1
1,2,7415,0
2,1,7415,1
1,2,5138,0
2,1,5138,1
2,3,13776,0
3,2,13776,1
2,1,5887,1
1,2,5887,0
2,3,3917,0
3,2,3917,1
2,1,7693,1
1,2,7693,0
1,2,6342,0
2,1,6342,1
1,2,12067,0
2,1,12067,1
1,4,7287,0
4,1,7287,1
1,1,6495,1
1,1,6495,0
7,0,16988,1
0,7,16988,0
7,2,17222,1
2,7,17222,0
1,4,13874,0
4,1,13874,1
0,0,5511,1
0,0,5511,0
1,2,18223,0
2,1,18223,1
0,1,8012,0
1,0,8012,1
1,0,11070,1
0,1,11070,0
5,3,13498,1
3,5,13498,0
2,1,12366,1
1,2,12366,0
3,0,6598,1
0,3,6598,0
2,1,13330,1
1,2,13330,0
1,2,7841,0
2,1,7841,1
3,1,10504,1
1,3,10504,0
2,1,7646,1
1,2,7646,0
1,0,9327,1
0,1,9327,0
2,0,16678,1
0,2,16678,0
2,4,4113,0
4,2,4113,1
0,1,7452,0
1,0,7452,1
2,0,18412,1
0,2,18412,0
0,3,4761,0
3,0,4761,1
1,3,10032,0
3,1,10032,1
2,0,6359,1
0,2,6359,0
1,3,13169,0
3,1,13169,1
0,3,5340,0
3,0,5340,1
3,2,11893,1
2,3,11893,0
3,5,12067,0
5,3,12067,1
3,1,10346,1
1,3,10346,0
0,4,10195,0
4,0,10195,1
1,0,16752,1
0,1,16752,0
5,3,13043,1
3,5,13043,0
4,2,8509,1
2,4,8509,0
0,2,8577,0
2,0,8577,1
1,0,19473,1
0,1,19473,0
3,0,6505,1
0,3,6505,0
2,1,3085,1
1,2,3085,0
2,0,5087,1
0,2,5087,0
2,1,11047,1
1,2,11047,0
3,0,17305,1
0,3,17305,0
1,0,6638,1
0,1,6638,0
2,0,5271,1
0,2,5271,0
1,1,4781,1
1,1,4781,0
0,2,5572,0
2,0,5572,1
5,0,16428,1
0,5,16428,0
2,3,5071,0
3,2,5071,1
1,0,4492,1
0,1,4492,0
1,2,6318,0
2,1,6318,1
0,1,17362,0
1,0,17362,1
1,3,10846,0
3,1,10846,1
4,2,3429,1
2,4,3429,0
2,1,10118,1
1,2,10118,0
1,2,5034,0
2,1,5034,1
2,1,13026,1
1,2,13026,0
2,1,10471,1
1,2,10471,0
3,1,7540,1
1,3,7540,0
4,1,16732,1
1,4,16732,0
2,1,15743,1
1,2,15743,0
4,3,2568,1
3,4,2568,0
2,3,8273,0
3,2,8273,1
2,0,8077,1
0,2,8077,0
5,4,5471,1
4,5,5471,0
1,0,8360,1
0,1,8360,0
2,1,10067,1
1,2,10067,0
3,4,4184,0
4,3,4184,1
0,1,18783,0
1,0,18783,1
4,1,6752,1
1,4,6752,0
3,2,8148,1
2,3,8148,0
2,5,7499,0
5,2,7499,1
2,1,5558,1
1,2,5558,0
1,2,4522,0
2,1,4522,1
1,2,7427,0
2,1,7427,1
1,2,10459,0
2,1,10459,1
2,0,7339,1
0,2,7339,0
1,3,6210,0
3,1,6210,1
1,6,11230,0
6,1,11230,1
2,1,15176,1
1,2,15176,0
2,3,8028,0
3,2,8028,1
0,1,5178,0
1,0,5178,1
3,0,7892,1
0,3,7892,0
1,2,6266,0
2,1,6266,1
0,1,5653,0
1,0,5653,1
1,0,10542,1
0,1,10542,0
0,1,20119,0
1,0,20119,1
2,1,10034,1
1,2,10034,0
2,1,9117,1
1,2,9117,0
2,1,10959,1
1,2,10959,0
0,3,10281,0
3,0,10281,1
2,1,16379,1
1,2,16379,0
3,1,4553,1
1,3,4553,0
1,2,7565,0
2,1,7565,1
1,4,37565,0
4,1,37565,1
2,0,11418,1
0,2,11418,0
2,0,5396,1
0,2,5396,0
0,2,8681,0
2,0,8681,1
1,2,20161,0
2,1,20161,1
0,0,5905,1
0,0,5905,0
0,5,4712,0
5,0,4712,1
1,2,7312,0
2,1,7312,1
0,1,6019,0
1,0,6019,1
1,2,15404,0
2,1,15404,1
2,1,4601,1
1,2,4601,0
4,3,6844,1
3,4,6844,0
2,1,6047,1
1,2,6047,0
1,0,16690,1
0,1,16690,0
2,0,11625,1
0,2,11625,0
2,3,8968,0
3,2,8968,1
2,0,17117,1
0,2,17117,0
2,3,19181,0
3,2,19181,1
4,1,13254,1
1,4,13254,0
4,2,15306,1
2,4,15306,0
0,1,8412,0
1,0,8412,1
4,1,12436,1
1,4,12436,0
2,0,15574,1
0,2,15574,0
1,2,52083,0
2,1,52083,1
1,2,15193,0
2,1,15193,1
3,2,19828,1
2,3,19828,0
1,3,14682,0
3,1,14682,1
1,2,6048,0
2,1,6048,1
1,0,27680,1
0,1,27680,0
0,2,24310,0
2,0,24310,1
0,1,10457,0
1,0,10457,1
1,0,9719,1
0,1,9719,0
1,2,12070,0
2,1,12070,1
0,0,12470,1
0,0,12470,0
4,3,10534,1
3,4,10534,0
2,1,12032,1
1,2,12032,0
4,3,11599,1
3,4,11599,0
3,2,5121,1
2,3,5121,0
1,1,6340,1
1,1,6340,0
0,2,10772,0
2,0,10772,1
4,0,8043,1
0,4,8043,0
0,1,7199,0
1,0,7199,1
1,2,19526,0
2,1,19526,1
3,2,15075,1
2,3,15075,0
1,0,8169,1
0,1,8169,0
1,2,10911,0
2,1,10911,1
6,0,15075,1
0,6,15075,0
3,1,6162,1
1,3,6162,0
0,2,11181,0
2,0,11181,1
2,0,10188,1
0,2,10188,0
1,3,23427,0
3,1,23427,1
0,2,8329,0
2,0,8329,1
2,5,15402,0
5,2,15402,1
2,1,9489,1
1,2,9489,0
2,2,19991,1
2,2,19991,0
4,0,10564,1
0,4,10564,0
4,0,9214,1
0,4,9214,0
3,2,8266,1
2,3,8266,0
3,2,25720,1
2,3,25720,0
3,2,8213,1
2,3,8213,0
1,2,6601,0
2,1,6601,1
2,1,8021,1
1,2,8021,0
1,0,13824,1
0,1,13824,0
2,0,12171,1
0,2,12171,0
1,0,10115,1
0,1,10115,0
1,2,5611,0
2,1,5611,1
1,2,3012,0
2,1,3012,1
0,3,6540,0
3,0,6540,1
1,9,12832,0
9,1,12832,1
0,1,10688,0
1,0,10688,1
3,2,4551,1
2,3,4551,0
2,1,8173,1
1,2,8173,0
1,3,5840,0
3,1,5840,1
2,1,7657,1
1,2,7657,0
3,1,3282,1
1,3,3282,0
3,2,24300,1
2,3,24300,0
1,0,34199,1
0,1,34199,0
5,0,8124,1
0,5,8124,0
1,4,3096,0
4,1,3096,1
0,2,19208,0
2,0,19208,1
2,1,9584,1
1,2,9584,0
3,3,11518,1
3,3,11518,0
0,1,4880,0
1,0,4880,1
1,2,7738,0
2,1,7738,1
2,0,5232,1
0,2,5232,0
3,1,9314,1
1,3,9314,0
1,4,15641,0
4,1,15641,1
1,7,11032,0
7,1,11032,1
0,4,9486,0
4,0,9486,1
3,0,23932,1
0,3,23932,0
4,0,13846,1
0,4,13846,0
0,2,12592,0
2,0,12592,1
1,2,8334,0
2,1,8334,1
3,1,46547,1
1,3,46547,0
6,1,10797,1
1,6,10797,0
4,1,5403,1
1,4,5403,0
1,2,13483,0
2,1,13483,1
2,1,18087,1
1,2,18087,0
1,3,6079,0
3,1,6079,1
1,4,10563,0
4,1,10563,1
1,0,15742,1
0,1,15742,0
0,2,10485,0
2,0,10485,1
2,1,19544,1
1,2,19544,0
3,1,5591,1
1,3,5591,0
2,3,7223,0
3,2,7223,1
2,1,16380,1
1,2,16380,0
3,1,4132,1
1,3,4132,0
0,3,17269,0
3,0,17269,1
0,0,12109,1
0,0,12109,0
4,2,6857,1
2,4,6857,0
1,2,8851,0
2,1,8851,1
2,3,6004,0
3,2,6004,1
2,0,19649,1
0,2,19649,0
0,1,20048,0
1,0,20048,1
1,3,9201,0
3,1,9201,1
5,1,20266,1
1,5,20266,0
3,2,5118,1
2,3,5118,0
3,1,15660,1
1,3,15660,0
1,2,19526,0
2,1,19526,1
1,3,20274,0
3,1,20274,1
0,2,5994,0
2,0,5994,1
0,1,7519,0
1,0,7519,1
2,1,33773,1
1,2,33773,0
4,0,10460,1
0,4,10460,0
1,3,12033,0
3,1,12033,1
2,2,5104,1
2,2,5104,0
4,1,10283,1
1,4,10283,0
3,1,19370,1
1,3,19370,0
0,1,4086,0
1,0,4086,1
1,4,14119,0
4,1,14119,1
3,1,9711,1
1,3,9711,0
2,3,12501,0
3,2,12501,1
1,3,10468,0
3,1,10468,1
1,2,5231,0
2,1,5231,1
4,1,15213,1
1,4,15213,0
2,0,10873,1
0,2,10873,0
1,1,10025,1
1,1,10025,0
3,4,17689,0
4,3,17689,1
4,0,6985,1
0,4,6985,0
2,4,15037,0
4,2,15037,1
2,1,18330,1
1,2,18330,0
0,1,15165,0
1,0,15165,1
3,1,7075,1
1,3,7075,0
3,0,4993,1
0,3,4993,0
0,4,6360,0
4,0,6360,1
1,3,9646,0
3,1,9646,1
3,2,28054,1
2,3,28054,0
0,5,6834,0
5,0,6834,1
2,4,20486,0
4,2,20486,1
2,0,15845,1
0,2,15845,0
1,0,4328,1
0,1,4328,0
4,3,5411,1
3,4,5411,0
1,2,11103,0
2,1,11103,1
3,2,15360,1
2,3,15360,0
1,0,12445,1
0,1,12445,0
3,2,5000,1
2,3,5000,0
2,1,11830,1
1,2,11830,0
1,1,16971,1
1,1,16971,0
1,3,7231,0
3,1,7231,1
1,2,5038,0
2,1,5038,1
1,2,23077,0
2,1,23077,1
3,2,17020,1
2,3,17020,0
2,1,8099,1
1,2,8099,0
0,3,13779,0
3,0,13779,1
3,6,5801,0
6,3,5801,1
3,1,17337,1
1,3,17337,0
5,7,8836,0
7,5,8836,1
1,5,9644,0
5,1,9644,1
0,2,11267,0
2,0,11267,1
4,2,4130,1
2,4,4130,0
1,3,7539,0
3,1,7539,1
0,4,13088,0
4,0,13088,1
0,2,3938,0
2,0,3938,1
4,0,6209,1
0,4,6209,0
2,4,16398,0
4,2,16398,1
1,3,7239,0
3,1,7239,1
1,2,7958,0
2,1,7958,1
2,3,15797,0
3,2,15797,1
2,3,7141,0
3,2,7141,1
2,0,8517,1
0,2,8517,0
2,0,17325,1
0,2,17325,0
1,0,8040,1
0,1,8040,0
1,2,12144,0
2,1,12144,1
1,3,15282,0
3,1,15282,1
2,0,19521,1
0,2,19521,0
1,0,6299,1
0,1,6299,0
2,0,31660,1
0,2,31660,0
0,1,8892,0
1,0,8892,1
0,3,33780,0
3,0,33780,1
4,2,12536,1
2,4,12536,0
0,1,3494,0
1,0,3494,1
2,2,6531,1
2,2,6531,0
1,2,11477,0
2,1,11477,1
2,3,11002,0
3,2,11002,1
1,2,15454,0
2,1,15454,1
0,2,15501,0
2,0,15501,1
1,0,8567,1
0,1,8567,0
2,0,10192,1
0,2,10192,0
1,2,11604,0
2,1,11604,1
6,0,10354,1
0,6,10354,0
1,0,15086,1
0,1,15086,0
2,1,18957,1
1,2,18957,0
1,1,7847,1
1,1,7847,0
0,2,15737,0
2,0,15737,1
3,2,10214,1
2,3,10214,0
3,1,7380,1
1,3,7380,0
3,2,12279,1
2,3,12279,0
1,2,10406,0
2,1,10406,1
0,3,17722,0
3,0,17722,1
0,2,8367,0
2,0,8367,1
0,0,6920,1
0,0,6920,0
2,1,12230,1
1,2,12230,0
0,2,53598,0
2,0,53598,1
1,3,5705,0
3,1,5705,1
2,3,12371,0
3,2,12371,1
1,0,12056,1
0,1,12056,0
3,0,11386,1
0,3,11386,0
0,2,4183,0
2,0,4183,1
3,2,12083,1
2,3,12083,0
3,0,19742,1
0,3,19742,0
1,0,5151,1
0,1,5151,0
1,2,6392,0
2,1,6392,1
3,2,15184,1
2,3,15184,0
2,3,8749,0
3,2,8749,1
3,2,11183,1
2,3,11183,0
2,1,16145,1
1,2,16145,0
4,2,3514,1
2,4,3514,0
1,0,8902,1
0,1,8902,0
1,2,12969,0
2,1,12969,1
0,2,12099,0
2,0,12099,1
2,3,16226,0
3,2,16226,1
1,2,13830,0
2,1,13830,1
0,7,13589,0
7,0,13589,1
3,1,17164,1
1,3,17164,0
6,2,10840,1
2,6,10840,0
1,1,9288,1
1,1,9288,0
1,2,5244,0
2,1,5244,1
1,0,3688,1
0,1,3688,0
0,3,7156,0
3,0,7156,1
1,2,17876,0
2,1,17876,1
3,0,7265,1
0,3,7265,0
1,2,8016,0
2,1,8016,1
3,0,14572,1
0,3,14572,0
0,4,14473,0
4,0,14473,1
0,2,19251,0
2,0,19251,1
2,1,5653,1
1,2,5653,0
2,1,5820,1
1,2,5820,0
4,1,9902,1
1,4,9902,0
0,2,11538,0
2,0,11538,1
0,2,4794,0
